PROTEIN_U,PROTEIN_V,TOPO
YDR394W,YGR232W,0.19425053746821092
YBL025W,YDL113C,0.0
YBL014C,YJL025W,0.0
YGR123C,YNR032W,0.08986267314860226
YDR216W,YGR123C,0.0
YFL017C,YOR362C,0.0
YKL130C,YMR314W,0.0
YBR237W,YDR073W,0.0
YBR055C,YDL064W,0.0
YER099C,YOL061W,0.311023210566504
YKL135C,YMR308C,0.06630201950663787
YDR148C,YMR308C,0.07843983550591807
YMR308C,YOR229W,0.028703741763672793
YMR308C,YPL133C,0.0
YDR071C,YER089C,0.06343653178504591
YMR228W,YOR348C,0.0
YCR045C,YOR348C,0.0
YML095C,YOR260W,0.0
YCR086W,YML095C,0.0
YLR288C,YOR368W,0.14858425335715933
YEL037C,YER162C,0.15843419427487113
YER162C,YLR167W,0.28246325754825025
YER162C,YLL039C,0.28246325754825025
YER162C,YKR094C,0.28246325754825025
YER162C,YIL148W,0.28246325754825025
YER047C,YER095W,0.0
YDR076W,YER095W,0.0
YDL090C,YKL019W,0.0
YGL158W,YLR113W,0.0
YHL042W,YOR127W,0.0
YHL027W,YJL056C,0.0
YJR094C,YMR139W,0.12143761497467111
YML121W,YNL113W,0.0
YLR266C,YNL113W,0.0
YLR238W,YPR110C,0.0844876686713774
YFR052W,YJR133W,0.0
YDL147W,YDR201W,0.0
YDL147W,YDR179C,0.025503105253056005
YDL097C,YEL009C,0.0
YDL081C,YLR340W,0.0
YLR264W,YOL149W,0.3738622570489241
YDR394W,YOR117W,0.41502868598533343
YBL025W,YMR270C,0.0
YCR027C,YOL083W,0.0
YGR213C,YHR134W,0.0
YCR009C,YDR388W,0.2690590581160803
YBR108W,YCR009C,0.11475645053247631
YCR086W,YGL175C,0.0
YGL229C,YJL030W,0.0
YGL229C,YJL013C,0.0
YBR196C,YGL229C,0.013585990081164987
YJL030W,YNL236W,0.0
YDR328C,YJR090C,0.2958762276138614
YDR139C,YDR328C,0.18487062285587982
YDR328C,YOR057W,0.26714004434725347
YDR328C,YLR097C,0.17668626057344597
YDR328C,YLR224W,0.05161116959965251
YDR328C,YLR368W,0.17374285836034145
YDL144C,YDR088C,0.0
YOR159C,YPR182W,0.45047081734850725
YGR229C,YKR099W,0.0
YFL029C,YPR054W,0.0
YLR275W,YPR182W,0.40991836707550866
YDR477W,YNL218W,0.0
YBR281C,YNL287W,0.0
YDR044W,YDR077W,0.0
YGL238W,YNL236W,0.0
YNL236W,YOR355W,0.0
YJL013C,YNL236W,0.0
YJR034W,YNL236W,0.0
YKL012W,YNL236W,0.0
YFR033C,YNL236W,0.0
YGR117C,YNL236W,0.0
YGL115W,YGL208W,0.2814668536214736
YDR328C,YLR399C,0.0
YDR328C,YFL009W,0.3881056184523805
YDR328C,YIL046W,0.2697216471486395
YDR328C,YLR352W,0.13498842817458523
YDL064W,YDR510W,0.09883255340551682
YDR477W,YER027C,0.2510020583008854
YGL115W,YML110C,0.0
YER027C,YGL115W,0.24920711164589918
YDL214C,YGL115W,0.0
YMR095C,YMR096W,0.6013656885712775
YFL059W,YMR095C,0.6081120049786765
YFL060C,YMR096W,0.2733480402596716
YFL059W,YFL060C,0.23388923268410627
YAR018C,YIL061C,0.0
YDL098C,YGR075C,0.5206783170922058
YDR201W,YIL144W,0.3985647250417164
YDR201W,YKR037C,0.24411814833169893
YBR250W,YNL012W,0.0
YGL213C,YHL022C,0.0
YCR086W,YHR152W,0.0
YHR014W,YHR185C,0.0
YDR218C,YJR076C,0.07359504544574286
YDR110W,YER161C,0.0
YER161C,YGL201C,0.0
YBR193C,YGR104C,0.7029511145107469
YDR308C,YOL135C,0.4272016891742803
YNL189W,YOL058W,0.0
YNL189W,YPL111W,0.08377075776752556
YBR252W,YNL189W,0.0
YER065C,YNL189W,0.0
YLR303W,YNL189W,0.0
YGL221C,YNL189W,0.0
YDL236W,YNL189W,0.0
YKL130C,YNL189W,0.08070763121381651
YJR159W,YNL189W,0.15473281980600587
YNL189W,YPL214C,0.0
YML028W,YNL189W,0.035792611062730614
YJR133W,YNL189W,0.0
YHL009C,YNL189W,0.017890433203754
YFL061W,YNL189W,0.0
YNL189W,YNL335W,0.0
YGR024C,YNL189W,0.0
YMR226C,YNL189W,0.0
YDR292C,YMR163C,0.0
YDR480W,YHR084W,0.3847799261612962
YJR072C,YLR150W,0.0
YLR305C,YOR355W,0.0
YLR305C,YOR047C,0.0
YDR132C,YDR395W,0.07476203369690881
YDR395W,YOL070C,0.09984258820265772
YNL199C,YPR048W,0.0
YDL215C,YPR048W,0.0
YOR355W,YPR048W,0.0
YPR048W,YPR070W,0.0
YML064C,YPL049C,0.0
YER179W,YML064C,0.2646585564445106
YDR174W,YML064C,0.0
YML064C,YOR020C,0.013521768438073206
YJR131W,YML064C,0.0
YBR171W,YML064C,0.0
YML064C,YPR182W,0.0
YML064C,YNL333W,0.0
YJR159W,YML064C,0.09967006691687622
YML064C,YOR229W,0.11615925813534399
YDL246C,YML064C,0.09967006691687622
YHR198C,YML064C,0.0
YJR056C,YML064C,0.02624134444549405
YLR423C,YML064C,0.03058129883280784
YML064C,YNL218W,0.0
YML064C,YPL192C,0.0
YKL028W,YKR062W,0.304808921599339
YDR311W,YKL028W,0.0
YDR311W,YKL103C,0.11404973965890482
YDR311W,YGR120C,0.060612052237085184
YDR311W,YOL082W,0.23621368151586722
YDR429C,YFL017C,0.0
YMR233W,YOL006C,0.0
YGL166W,YLL028W,0.0
YDR074W,YER019C-A,0.0
YDR472W,YKR068C,0.6128135861124193
YOL082W,YOR115C,0.0
YER100W,YPL229W,0.0
YBR059C,YER144C,0.0
YPL003W,YPR066W,0.0
YDR207C,YOR355W,0.0
YDR207C,YOL082W,0.0
YBR205W,YGL212W,0.0
YGL212W,YLR166C,0.0
YAL047C,YGL212W,0.0
YGL212W,YOR106W,0.5617154621098299
YGL104C,YGL212W,0.0
YGL161C,YGL212W,0.05748351616968046
YGL212W,YNL263C,0.07816769143667782
YGL212W,YJL151C,0.0
YGL212W,YLR423C,0.0
YGL212W,YMR071C,0.0
YGL212W,YOL129W,0.0
YGL212W,YOR292C,0.0
YGL166W,YJL154C,0.0
YLR025W,YPR173C,0.39090937352256094
YGL153W,YOL105C,0.0
YGL071W,YML007W,0.0
YAR003W,YBR175W,0.8289756337850672
YAR014C,YER133W,0.12971558035391031
YAR031W,YBR217W,0.0
YAR031W,YCR030C,0.0
YGL212W,YPL246C,0.0
YGL212W,YML001W,0.19240061012461712
YHR060W,YLR447C,0.461319638402201
YDR469W,YHR060W,0.0
YOR069W,YOR132W,0.6138095337799208
YHL002W,YNR006W,0.1906469182627729
YLR417W,YPL002C,0.6357583497984415
YAL036C,YDR152W,0.0
YAR003W,YDR140W,0.0
YBR006W,YDR382W,0.0
YBR141C,YDR372C,0.0
YBR228W,YLR135W,0.0
YBR270C,YLR117C,0.0
YBR270C,YKR026C,0.023888261355552123
YBR270C,YIL105C,0.2798122288275693
YDL101C,YHR135C,0.2420248945936714
YER079W,YHR135C,0.05588833833043198
YHR135C,YNL116W,0.059398442156795316
YCR011C,YNL154C,0.0
YCL054W,YNL154C,0.0
YER079W,YNL154C,0.0695408588241562
YKL204W,YNL154C,0.0
YCL024W,YKR048C,0.0
YCR004C,YDR032C,0.0
YCR086W,YOL020W,0.0
YDL012C,YDR151C,0.0
YDL012C,YOR355W,0.0
YDL012C,YFR047C,0.0
YDL012C,YHR032W,0.0
YDL012C,YHR140W,0.0
YDL012C,YJL065C,0.0
YDL063C,YPL131W,0.0
YDL063C,YDR381W,0.0
YDL002C,YGL150C,0.06495748537137414
YGR014W,YJL030W,0.0
YMR129W,YMR153W,0.30634416371490397
YDL212W,YDR508C,0.0
YHR038W,YML064C,0.0
YBR006W,YKL023W,0.0
YER133W,YNL233W,0.0
YIL105C,YPL059W,0.3114395797977557
YDR299W,YER127W,0.13506110589402456
YBR253W,YMR112C,0.27843353194895487
YGL134W,YPL031C,0.0
YMR186W,YNR032W,0.10660268601209212
YFR004W,YOR261C,0.7005426687752335
YGL229C,YPR040W,0.0
YGL115W,YMR291W,0.0
YBR254C,YDR472W,0.6436572420705259
YBR052C,YDR032C,0.0
YDR098C,YGL071W,0.0
YDR315C,YOR078W,0.0
YGL154C,YGL254W,0.0
YEL009C,YPL038W,0.0
YML031W,YMR153W,0.09831487695027669
YDL127W,YPL031C,0.0
YJL001W,YLR386W,0.0
YCR066W,YGL058W,0.0
YGL229C,YMR181C,0.0
YLR284C,YML064C,0.049546866149997426
YDR020C,YNR012W,0.0
YDR416W,YGR129W,0.6550065860680129
YOR260W,YPL070W,0.06973633637302129
YNL279W,YOL108C,0.0
YCL059C,YGL201C,0.0
YIL046W,YJR131W,0.0
YHR030C,YPL140C,0.3788236950285525
YKL142W,YMR165C,0.0
YAL034W-A,YGL172W,0.0
YNL201C,YPL031C,0.0
YJR159W,YMR308C,0.21353366970737417
YDR394W,YOR259C,0.4251864830020541
YDR328C,YMR094W,0.1203826909685658
YNL189W,YPR062W,0.0
YDR416W,YJR050W,0.6550065860680129
YDR174W,YML015C,0.19903845255829086
YGL112C,YMR255W,0.0
YEL015W,YML064C,0.06019093266302893
YGL212W,YMR053C,0.0
YMR267W,YNL154C,0.0
YDL012C,YIL172C,0.0
YDL012C,YJL221C,0.0
YDL013W,YER116C,0.0
YDR315C,YLR264W,0.0
YGR014W,YPL211W,0.0
YLR216C,YNR032W,0.06609826786472794
YDR054C,YNL236W,0.0
YDR110W,YML064C,0.0
YBR141C,YGL091C,0.0
YGL230C,YKL110C,0.0
YGR049W,YGR278W,0.0
YHR197W,YLR423C,0.08801081006058398
YDR200C,YLR238W,0.34488507702676496
YHR106W,YLR368W,0.0
YKR026C,YMR269W,0.0
YHR060W,YPR105C,0.0
YHR090C,YKR020W,0.0
YKL112W,YOR061W,0.42481651886374416
YDL192W,YNL287W,0.3828441336492049
YJL095W,YPL140C,0.10603864127781097
YAR027W,YBR135W,0.0
YDR201W,YHR083W,0.0
YDL215C,YLR432W,0.0
YBR194W,YPR152C,0.0
YGR020C,YHR060W,0.25838421743356493
YHR114W,YML121W,0.0
YDL076C,YLR098C,0.0
YDL089W,YLR324W,0.16072935916326606
YDL110C,YOR078W,0.0
YDL110C,YKL015W,0.0
YDL001W,YDL133W,0.0
YDL146W,YKL070W,0.0
YDL203C,YOR372C,0.0
YDL216C,YMR025W,0.23840938117441554
YDL239C,YLR098C,0.0
YDL239C,YOL091W,0.0
YDL239C,YHR184W,0.0
YDR013W,YDR489W,0.5529624491569589
YDR026C,YDR110W,0.0
YCL032W,YDR032C,0.0
YDR070C,YFL017C,0.0
YDR132C,YJL218W,0.0
YDR200C,YMR052W,0.25318056854098975
YDR348C,YMR295C,0.0
YCR086W,YDR061W,0.0
YDR084C,YGL161C,0.19295802142257054
YDR115W,YKL142W,0.0
YDR128W,YLR208W,0.1153518372862036
YDR132C,YHR170W,0.0
YDR179C,YMR025W,0.23840938117441554
YDR200C,YNL127W,0.1317030776992791
YDR214W,YJL030W,0.0
YDR255C,YKL144C,0.0
YDR267C,YHR122W,0.0
YDR279W,YLR154C,0.0
YDR326C,YER007C-A,0.0
YCR059C,YDR400W,0.0
YDR482C,YOR276W,0.0
YDR482C,YGL028C,0.0
YFR042W,YPR159W,0.0
YDR489W,YFR043C,0.0
YAR033W,YGL051W,0.2915284017003679
YDL210W,YGL230C,0.0
YGL230C,YOR161C,0.0
YGL242C,YKR099W,0.0
YGR010W,YLR328W,0.13424576484875259
YGR017W,YLR403W,0.0
YGR017W,YLR072W,0.0
YGR058W,YLR113W,0.0
YGR058W,YGR136W,0.0
YGR058W,YNL047C,0.0
YGL019W,YGR068C,0.0
YBL102W,YGR068C,0.0
YCR057C,YGR154C,0.0
YGR294W,YHL018W,0.0
YHL006C,YNL021W,0.0
YDR078C,YHL006C,0.15893958744961037
YHL046C,YOR355W,0.0
YDR480W,YHR039C,0.0
YHR188C,YJR015W,0.0799341919232282
YGL030W,YHR204W,0.0
YHR111W,YIL008W,0.5938831335175622
YER179W,YIL105C,0.0
YIL105C,YKL130C,0.0
YIL132C,YLR376C,0.0
YBL051C,YIL151C,0.0
YCR059C,YJL160C,0.0
YJR072C,YOR262W,0.0
YJR136C,YKL033W,0.0
YLR200W,YMR052W,0.0
YKL090W,YPL128C,0.0
YDR179C,YKR060W,0.0
YBL051C,YKR096W,0.0
YLL062C,YOL143C,0.0
YHL006C,YLR046C,0.0
YHR083W,YNL092W,0.0
YHR105W,YOR034C,0.0
YBR205W,YHR105W,0.0
YGL161C,YHR105W,0.0
YHR105W,YNL263C,0.0
YHR105W,YPL246C,0.0
YEL041W,YHR115C,0.0
YHR115C,YLR215C,0.20100469184194183
YER126C,YHR204W,0.0
YHR185C,YIL007C,0.0
YIL011W,YMR201C,0.0
YIL065C,YJR091C,0.057360376926433955
YIL105C,YNL047C,0.40848457866940363
YIL113W,YLL019C,0.033837546386641985
YHR030C,YIL113W,0.02174704444241456
YIL132C,YLR321C,0.0
YJL112W,YLL001W,0.0
YDR416W,YKL095W,0.48591157884595465
YKL095W,YNL229C,0.0
YKL002W,YMR117C,0.0
YGR024C,YKL090W,0.0
YGR097W,YKL116C,0.0
YKL116C,YLR389C,0.0
YBR077C,YKR007W,0.6357583497984415
YGL166W,YKR011C,0.0
YBL010C,YKR022C,0.0
YKL052C,YKR083C,0.23840938117441554
YLL049W,YNR069C,0.0
YDR469W,YLR015W,0.7704899859652965
YDL149W,YLR065C,0.0
YGR158C,YLR345W,0.0
YLR321C,YLR345W,0.0
YLR368W,YMR035W,0.0
YHR075C,YLR368W,0.0
YJL048C,YLR368W,0.0
YLR368W,YMR048W,0.0
YLR368W,YPR078C,0.0
YJR091C,YLR392C,0.04664109688039331
YGR120C,YLR423C,0.2313977621755219
YKR026C,YLR432W,0.0
YDR469W,YLR432W,0.0
YCR023C,YMR075W,0.0
YKL052C,YMR077C,0.0
YMR102C,YNL218W,0.0
YNL201C,YOR355W,0.0
YNL201C,YOR047C,0.0
YNL201C,YPR115W,0.0
YJL030W,YNL218W,0.0
YKL001C,YNL311C,0.0
YJL065C,YNR029C,0.0
YOL111C,YOR007C,0.23840938117441554
YKL075C,YNL091W,0.0
YNL091W,YNL164C,0.0
YNL091W,YPL229W,0.0
YOL082W,YOR353C,0.0
YMR181C,YPR105C,0.0
YDR167W,YLR432W,0.0
YJR009C,YML053C,0.0
YDR073W,YML068W,0.0
YDR328C,YML088W,0.17559657475029483
YLL032C,YML119W,0.0
YMR025W,YNR052C,0.0
YIL105C,YMR068W,0.3114395797977557
YDR398W,YMR093W,0.0
YKL142W,YMR210W,0.0
YMR096W,YMR322C,0.6013656885712775
YMR322C,YNL333W,0.6192704330013072
YFL059W,YMR322C,0.6081120049786765
YNR004W,YPL157W,0.0
YNR068C,YNR069C,0.0
YMR117C,YOL034W,0.0
YNL078W,YOL070C,0.5355815996896818
YEL062W,YOR138C,0.0
YGR268C,YOR138C,0.0
YNL056W,YNL099C,0.13400312789462787
YKL061W,YNL086W,0.06967467451362191
YNL091W,YOR355W,0.0
YGL166W,YOR220W,0.0
YCR086W,YOR264W,0.0
YGR058W,YOR264W,0.0
YHR102W,YOR353C,0.0
YGR120C,YOR353C,0.0
YHR060W,YPL019C,0.0
YGR048W,YPL222W,0.0
YGL153W,YPR105C,0.0
YGR120C,YPR105C,0.545664931076603
YGL145W,YPR105C,0.0
YLR315W,YPR105C,0.0
YOR164C,YPR105C,0.042214375678428645
YNL025C,YNL094W,0.0
YAL049C,YNL094W,0.0
YKL061W,YNL122C,0.0
YKR055W,YNL127W,0.04245038216175528
YAL016W,YNL127W,0.0
YLR131C,YNL157W,0.0
YNL032W,YNL093W,0.0
YDR002W,YKR048C,0.0
YBL007C,YHR016C,0.5677845880704675
YGR268C,YHR016C,0.2507045694313828
YBR205W,YPR107C,0.0
YKL142W,YMR243C,0.0
YBL044W,YJL159W,0.0
YBR135W,YBR160W,0.252193460240851
YDL135C,YKR055W,0.0
YDR378C,YER146W,0.7625434553826894
YER146W,YNL147W,0.7683573139346596
YGR074W,YKL183W,0.0
YFL038C,YLR078C,0.15948067555969095
YBR205W,YFL038C,0.0
YER031C,YOR036W,0.24127692183833546
YER031C,YKR030W,0.0
YER031C,YJL099W,0.0
YER031C,YPL192C,0.0
YHR016C,YMR255W,0.0
YGR243W,YHR016C,0.0
YJR093C,YPR107C,0.821738357653521
YBL018C,YHR041C,0.0
YBL078C,YNR007C,0.29294271534423827
YBR171W,YHR041C,0.0
YBR254C,YHR041C,0.0
YBR254C,YKR068C,0.8115825026055465
YDR016C,YKR037C,0.4879172947506748
YGL061C,YKR037C,0.5781158023857513
YDR201W,YKR083C,0.2055262019263489
YDR078C,YLR376C,0.15893958744961037
YKR007W,YML121W,0.6357583497984415
YGL161C,YOR036W,0.16813246067387674
YCL009C,YER094C,0.0
YCL056C,YDL157C,0.0
YCL056C,YNL100W,0.0
YBL059W,YCR099C,0.0
YCR099C,YLR208W,0.0
YDL110C,YLR125W,0.0
YDL165W,YLR125W,0.0
YDR098C,YGL220W,0.0
YDR100W,YGL161C,0.13744663597516366
YDR100W,YIL004C,0.0
YDR100W,YOR036W,0.21800793404289653
YDR139C,YLR306W,0.0
YDR140W,YNR046W,0.0
YDR156W,YJR063W,0.0
YDR167W,YML098W,0.6276402248900527
YDR174W,YML098W,0.13707595559072508
YDL130W,YDR382W,0.38934444138400276
YDR441C,YML022W,0.0
YDR468C,YNL044W,0.07862286433206545
YDR446W,YDR510W,0.0
YDR529C,YGL061C,0.0
YCL063W,YER150W,0.0
YDR397C,YER159C,0.0
YDL059C,YFL059W,0.0
YFL059W,YNL334C,0.2806670792209276
YCR033W,YGR172C,0.0
YCL016C,YHL023C,0.0
YDL059C,YGR049W,0.0
YGR063C,YML095C,0.0
YDR468C,YGR172C,0.06436048796717247
YGL161C,YGR172C,0.505399057436857
YGR172C,YNL263C,0.40537685815756763
YCL016C,YHR058C,0.0
YCL016C,YGR020C,0.0
YHR060W,YKR034W,0.0
YDR252W,YHR193C,0.0
YBL025W,YHR200W,0.0
YBL049W,YIL034C,0.0
YIL062C,YKL013C,0.7320192067084691
YIR038C,YJL097W,0.0
YJL006C,YML112W,0.14234902861265666
YCL063W,YJL043W,0.0
YCL063W,YJL173C,0.0
YGL061C,YJL179W,0.0
YJR063W,YJR113C,0.0
YKL023W,YKR092C,0.0
YKL056C,YLR285W,0.0
YKL087C,YLR285W,0.0
YLR008C,YLR125W,0.0
YKR065C,YLR036C,0.0
YLR053C,YLR285W,0.0
YLR051C,YLR119W,0.029388778846901442
YHR184W,YLR185W,0.0
YLR327C,YMR312W,0.0
YLR358C,YNL145W,0.0
YNL044W,YNL263C,0.08542115087552231
YHR152W,YLR132C,0.0
YHR128W,YHR152W,0.0
YDR267C,YHR152W,0.0
YHR073W,YHR152W,0.0
YHR152W,YLR016C,0.0
YER032W,YHR152W,0.0
YHR152W,YJL168C,0.0
YHR152W,YJR148W,0.038277056352873776
YHR152W,YPR152C,0.0
YMR197C,YOR036W,0.10630515098357679
YDR313C,YNL044W,0.0
YGR172C,YNL044W,0.13194525590749548
YNL333W,YNL334C,0.3096352165006536
YDL140C,YOR151C,0.642073247717647
YOR151C,YPR187W,0.4747926225044419
YDL140C,YPR187W,0.40875240568116006
YDL140C,YOR224C,0.42969881991343306
YDL140C,YOL005C,0.41687538841118643
YGL070C,YOR151C,0.5990741376969027
YIL021W,YOR151C,0.6829543620315112
YHR143W-A,YIL021W,0.0918142386238191
YDR224C,YGL058W,0.0
YIL035C,YKL112W,0.20026750872988894
YGL019W,YKL112W,0.4056701958737132
YCR088W,YDR129C,0.042759589671348075
YBL007C,YCR088W,0.32489374570338175
YCR088W,YNL243W,0.420125178873925
YDL226C,YFL039C,0.0
YFL039C,YPL242C,0.02705378994186617
YFL039C,YHL007C,0.06287369596792644
YFL039C,YIL138C,0.0
YDR448W,YOR023C,0.0
YDR448W,YHR041C,0.4027286101816988
YDR448W,YER022W,0.3345061088587629
YDR308C,YDR448W,0.25597005758032604
YDR448W,YGR274C,0.46046267227391624
YDR448W,YMR236W,0.5662291094253744
YDR448W,YGL112C,0.7162616802308471
YDR448W,YOL148C,0.6276921896646119
YDR448W,YFL031W,0.0
YDR392W,YDR448W,0.1815128693849409
YBR081C,YDR448W,0.6089595235475442
YJR064W,YNL148C,0.0
YML124C,YNL148C,0.0
YCL066W,YMR043W,0.3659069074993966
YCR040W,YMR043W,0.3659069074993966
YCR096C,YCR097W,0.0
YBR112C,YCR096C,0.12204833556581006
YEL036C,YJR075W,0.6309286231007212
YEL036C,YJL183W,0.6309286231007212
YDL008W,YLR127C,0.8881066333353981
YER179W,YLR127C,0.0
YLR127C,YOL133W,0.0
YGL105W,YGR264C,0.0
YGL105W,YKL205W,0.0
YGL105W,YGL245W,0.09853243962961342
YDL192W,YPR176C,0.0
YDL137W,YDL192W,0.15254598025891822
YAL026C,YDL192W,0.0
YBR234C,YDL029W,0.2854641299258658
YDL029W,YNL084C,0.026911226122892682
YDL029W,YOR181W,0.19929009626461092
YDL029W,YKL129C,0.20132363144384405
YDL029W,YMR109W,0.24603639478666559
YDL029W,YNL189W,0.07872840473438883
YDR326C,YIL105C,0.0
YHR115C,YOR215C,0.0
YMR095C,YNL333W,0.6192704330013072
YKR014C,YML064C,0.0
YDR084C,YGL198W,0.17045005711130748
YGL161C,YGL198W,0.6487754001770185
YFL038C,YOR036W,0.12314801425081098
YFL059W,YNL333W,0.6095397825041302
YGL060W,YGL092W,0.0
YHR152W,YLR288C,0.05561960180656397
YKL112W,YOR039W,0.38555512260161673
YCL066W,YHR084W,0.2259374802632422
YCR040W,YHR084W,0.2259374802632422
YDR063W,YKL013C,0.0
YGR122W,YLR025W,0.0
YHR204W,YLR321C,0.0
YJR072C,YLR243W,0.0
YDR167W,YML114C,0.0
YNL091W,YNL288W,0.0
YFL038C,YPL246C,0.0
YBL049W,YGR172C,0.0112797811176558
YJL095W,YOR231W,0.1203828963771837
YGL096W,YOR319W,0.024442338012145598
YLR215C,YLR386W,0.0
YDL213C,YFR032C,0.0
YDL246C,YJR159W,0.21479000168515983
YKR022C,YLR424W,0.0
YDR383C,YLR315W,0.0
YHR187W,YMR312W,0.767760259722278
YKR048C,YNL078W,0.4902721398996683
YDR078C,YIL152W,0.0
YGL174W,YIR005W,0.18508681069299526
YDR280W,YGR195W,0.8414102290542461
YLR358C,YNL025C,0.0
YKR034W,YLR376C,0.0
YFL039C,YGR080W,0.03288983833330645
YDL029W,YLR370C,0.28671446336094203
YJL095W,YNL271C,0.36689554684103765
YDR357C,YPR182W,0.0
YJL048C,YKL130C,0.0
YNL032W,YNL056W,0.14647135767211913
YIL144W,YPL260W,0.0
YKR030W,YPL051W,0.0
YBR160W,YPL256C,0.17226819201363416
YGL206C,YHR161C,0.08230909074268664
YBR123C,YOR110W,0.23840938117441554
YDR052C,YPL153C,0.17042211324422035
YIR006C,YNL084C,0.1939140206377967
YBR193C,YOL051W,0.572280319422711
YDL159W,YLR313C,0.0
YML016C,YMR311C,0.0
YHR005C,YLR362W,0.12022399626849824
YBR009C,YJL081C,0.28469794289750555
YJL081C,YNL030W,0.28469794289750555
YBR009C,YBR010W,0.4607661215044232
YBR010W,YNL030W,0.46076612150442314
YBR009C,YNL031C,0.46076612150442314
YNL030W,YNL031C,0.46076612150442314
YIL072W,YLR263W,0.0
YBR045C,YDR103W,0.0
YIL047C,YOR212W,0.0
YDL056W,YLR182W,0.0
YBL016W,YGL178W,0.0
YNL103W,YPL038W,0.18605308545339005
YDR253C,YNL103W,0.0
YFL016C,YOR232W,0.1170369256310831
YDR335W,YKR082W,0.439546165809221
YDR335W,YLR335W,0.33733810507515655
YDR176W,YER022W,0.271406862309726
YJL095W,YPL084W,0.0
YJR060W,YNL103W,0.1274882803666482
YDL161W,YIR006C,0.0
YBR289W,YDR224C,0.0
YDR172W,YMR080C,0.08611560023942104
YDL116W,YDR335W,0.5341194247277157
YBL085W,YBR200W,0.24885513599085562
YBR200W,YER114C,0.47937108363570025
YAL041W,YBR200W,0.6545512834877019
YBR200W,YJL157C,0.2635265512747614
YBR200W,YGR152C,0.35833101006057094
YIL004C,YLR078C,0.8342228447939574
YIL004C,YPL218W,0.3417349669566766
YIL004C,YPR181C,0.3492400936414811
YIL004C,YIL109C,0.3032695342566005
YBL085W,YLR229C,0.22344458941743736
YLR078C,YPL218W,0.3685294298435648
YLR078C,YLR268W,0.7323894046733785
YLR078C,YPR181C,0.3566309414725895
YGR246C,YNR003C,0.0
YBR123C,YGR246C,0.31787917489922074
YGR188C,YOR026W,0.0
YER125W,YML111W,0.0
YGR162W,YOR276W,0.15040217348143434
YBR160W,YFL029C,0.0
YDR318W,YJR060W,0.10197268181278756
YIL063C,YLR293C,0.26257705262231795
YER009W,YIL063C,0.25719074255386815
YER031C,YPR017C,0.0
YER031C,YGR172C,0.5171116160168359
YFL038C,YOR370C,0.0
YER136W,YFL038C,0.15088872482941473
YFL038C,YLR268W,0.19591582154955864
YFL038C,YGR172C,0.34805225138756013
YKL196C,YMR197C,0.6267027115745983
YKL196C,YLR093C,0.6456177062162712
YGL212W,YKL196C,0.5932582910883302
YAL040C,YNL064C,0.021925310529088957
YLL026W,YNL064C,0.06832638939720558
YAL005C,YNL064C,0.08612964057634527
YDL229W,YNL064C,0.21935341134286215
YCR093W,YER068W,0.6854561074733276
YER068W,YIL038C,0.777917070435199
YER068W,YPR072W,0.7014293515728116
YDL108W,YPR025C,0.39639472472407455
YDR507C,YHR107C,0.5922724658748479
YLR310C,YPL240C,0.057357801818907025
YLR310C,YOR101W,0.18301804266731828
YLR310C,YNL098C,0.2758505508384937
YAL005C,YLR310C,0.06039709380833272
YLL024C,YLR310C,0.08480681629750082
YBL075C,YLR310C,0.08985832801788465
YBR160W,YJL194W,0.3184780015622165
YBR160W,YGR108W,0.043183756022816405
YBR160W,YPR119W,0.2046688015426672
YBR160W,YDL155W,0.07420996107134512
YBR160W,YLR210W,0.043183756022816405
YBR160W,YJL157C,0.21884291319801719
YBR160W,YGL178W,0.0
YBR160W,YER120W,0.0
YNL188W,YOR257W,0.0
YHR102W,YOR257W,0.0
YGR162W,YOL139C,0.4260043391089999
YER165W,YOL139C,0.20626835055166887
YCR093W,YDL165W,0.6500940125580749
YCR093W,YIL038C,0.6520331869353415
YCR093W,YPR072W,0.630996847342817
YDL132W,YFL009W,0.42451486426870594
YDR054C,YFL009W,0.42573557771297005
YFL009W,YOR057W,0.32183373215239525
YFL009W,YJL194W,0.0
YAL041W,YLR229C,0.4775772758836036
YLR229C,YNL298W,0.3922009086123855
YJL157C,YLR229C,0.2561158849472448
YHR061C,YLR229C,0.37768655316428484
YDR309C,YLR229C,0.4182423878971888
YLR229C,YPL242C,0.0
YLR337C,YOR181W,0.4460654373688041
YKL129C,YLR337C,0.4576602395489599
YLR337C,YMR109W,0.4169056380246517
YDL134C,YGL190C,0.34715723357523126
YDL188C,YGL190C,0.2803527023919749
YJL194W,YML065W,0.8184356497039368
YBR060C,YJL194W,0.8270108795560257
YJL194W,YLL004W,0.8390151086427008
YJL194W,YNL261W,0.8390151086427008
YHR118C,YJL194W,0.8270108795560257
YDL017W,YDR052C,0.043316384712051285
YBL023C,YDL017W,0.022128695007563978
YDR207C,YJR094C,0.10607589119940634
YDR207C,YMR139W,0.13563044388081458
YDR207C,YOL004W,0.12924446117112606
YDR390C,YKR002W,0.03011081862483162
YDR390C,YGR048W,0.22652265441859515
YDR356W,YLR212C,0.39814983670945236
YGL130W,YPL228W,0.06395837196365331
YDL140C,YGL130W,0.04773156473339283
YDL140C,YPL228W,0.02165585481673064
YCR077C,YNL088W,0.01878000807117127
YNL121C,YNL131W,0.0
YMR309C,YPR041W,0.6502413848470151
